Horodateur,Question sur la nationalité // Question about nationality,Question sur le diplôme d'études secondaires suisse // Question about the high school diploma,"Conséquences - Si les taxes d’études devaient augmenter, devrais-tu travailler à côté des études ? // If tuition fees were to increase, would you need to work alongside your studies? ",Niveau d’augmentation - Serais-tu venu·e à l'EPFL si les taxes d'étude étaient 3 fois plus grandes ? // Would you have come to EPFL if tuition fees were 3 times bigger? ,Niveau d’augmentation - A partir de quel facteur d’augmentation est-ce qu’une augmentation des taxes d’études aurait un impact sur ton mode de vie ? // From what factor of increase would a rise in tuition fees impact your lifestyle? ,Opinion - Est-ce que tu es d'accord avec la proposition de triplement des taxes d'étude pour les étudiant·e·s étranger·ère·s ? // Do you agree with the proposal to triple the tuition fees for international students?,Remarques sur la proposition // Remarks on the proposition,Remarques diverses // Misc remarks
29/05/2024 10:35:33,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Non,1,3,1,,
29/05/2024 10:35:43,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Non,2,2,1,,
29/05/2024 10:35:46,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Oui,3,2,1,"Si l'argent devait d'une certaine manière revenir aux étudiants et bénéficier leurs études je pense que plus de monde comprendrait. Cependant dans aucun communiqué officiel il n'est précisé où ira l'argent ou qui en bénéficieront. La beauté des études en Suisse c'est que les études sont accessibles pour la plupart des personnes même si le cout de vie est élevé. Avec une garantie qui stipule que les étudiants bénéficeraient de plus d'assistants, de plus de budget au travers leurs projets ou des associations qui auront plus de budget cela pourrait être une bonne initiative. ",
29/05/2024 10:35:46,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Non,3,2,1,,
29/05/2024 10:35:49,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Oui,3,2,1,,
29/05/2024 10:36:03,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Non,4,2,1,,
29/05/2024 10:36:05,J'ai la nationalité suisse // I have the Swiss nationality,J'ai un diplôme suisse // I have a Swiss diploma,Non,5,,5,,
29/05/2024 10:36:23,J'ai la nationalité suisse // I have the Swiss nationality,J'ai un diplôme suisse // I have a Swiss diploma,Non,5,5,5,,
29/05/2024 10:36:37,J'ai la nationalité suisse // I have the Swiss nationality,J'ai un diplôme suisse // I have a Swiss diploma,Non,5,5,5,,
29/05/2024 10:36:47,J'ai la nationalité suisse // I have the Swiss nationality,J'ai un diplôme suisse // I have a Swiss diploma,Non,5,4,3,,
29/05/2024 10:36:53,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Non,4,4,1,le but est il de limiter les etudiants en premiere annee ou de recolter de l’argent? ,
29/05/2024 10:36:55,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Oui,3,2,1,,
29/05/2024 10:37:20,Je n'ai ni de nationalité suisse ni de nationalité européenne // I have neither the Swiss nor a European nationality,Je n'ai ni diplôme suisse ni diplôme européen // I have neither a Swiss diploma nor a European one,Je le fais déjà,1,2,1,,
29/05/2024 10:37:26,J'ai la nationalité suisse // I have the Swiss nationality,J'ai un diplôme suisse // I have a Swiss diploma,,,,5,"Très bonne initiative de augmenter les taxes, sinon il faut faire payer les taxes federal en suisse aux étranger ",
29/05/2024 10:37:29,J'ai la nationalité suisse // I have the Swiss nationality,J'ai un diplôme suisse // I have a Swiss diploma,Je le fais déjà,5,1,5,Pourquoi ce n'est pas déjà le cas ?,
29/05/2024 10:37:55,J'ai la nationalité suisse // I have the Swiss nationality,J'ai un diplôme suisse // I have a Swiss diploma,Je le fais déjà,5,3,5,"L'EPFL est en grande partie financée par la confédération, et ces fonds proviennent en des impôts fédéraux (si vous ne savez pas ce que c'est, il est peut-être bien de se renseigner). En d'autres termes, en tant que citoyen suisse imposé en Suisse, mes parents et moi-même payons déjà l'EPFL contrairement à toutes les personnes qui ne sont pas imposées en Suisse. Je trouve donc normal qu'une certaine compensation soit demandée dans le cas des étrangers (au sens de la non-imposition hélvétique, post et pré studium). Plus précisément, la question est la suivante : pourquoi est-ce qu'un citoyen suisse doit payer une partie des études d'un étudiant qui va rentrer et faire profiter à son propre pays ce que la Suisse lui a offert ? ",
29/05/2024 10:38:00,Je n'ai ni de nationalité suisse ni de nationalité européenne // I have neither the Swiss nor a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Oui,2,1,1,,
29/05/2024 10:38:07,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Non,3,2,1,"En tant qu’étudiant étranger, le fait que les frais scolaires de l’EPFL soient si bas compensent le coût de la vie. Je viens d’une famille aisée, ma famille pourrait payer l’augmentation. Mais je deviendrai l’enfant qui coûte le plus cher pendant ses études et je me sens mal de faire peser un tel fardeau sur mes parents. L’EPFL est une si belle école que j’ai peu réfléchie avant de m’y inscrire. Avec ces nouveaux frais, j’aurais bien réfléchi à deux fois ",
29/05/2024 10:38:11,Je n'ai ni de nationalité suisse ni de nationalité européenne // I have neither the Swiss nor a European nationality,Je n'ai ni diplôme suisse ni diplôme européen // I have neither a Swiss diploma nor a European one,Je le fais déjà,3,2,1,,
29/05/2024 10:38:16,J'ai la nationalité suisse // I have the Swiss nationality,J'ai un diplôme suisse // I have a Swiss diploma,Non,5,4,4,,
29/05/2024 10:39:07,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,J'ai un diplôme suisse // I have a Swiss diploma,Je le fais déjà,4,2,1,,
29/05/2024 10:39:18,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Non,3,3,2,,
29/05/2024 10:39:23,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Non,,,1,,
29/05/2024 10:39:24,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Non,4,2,1,,
29/05/2024 10:40:04,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Non,5,3,2,Je comprendrai si cet argent était réinvesti dans l’epfl mais d’après ce que j’ai compris ce n’est pas le cas.,
29/05/2024 10:40:29,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Non,3,3,1,,
29/05/2024 10:40:40,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Oui,1,2,1,,
29/05/2024 10:40:40,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,J'ai un diplôme suisse // I have a Swiss diploma,Je le fais déjà,5,2,1,,
29/05/2024 10:41:03,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Je le fais déjà,3,1,3,,
29/05/2024 10:41:12,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Non,2,2,1,,
29/05/2024 10:41:14,J'ai la nationalité suisse // I have the Swiss nationality,J'ai un diplôme suisse // I have a Swiss diploma,Non,5,3,1,"Même si je suis Suisse et serait probablement venue à l’EPFL dans tous les cas, je ne trouve pas que cette augmentation soit la bonne solution. Je comprends la nécessité de trouver des fonds, mais taxer les étudiants étrangers n’est pas une bonne idée selon moi. La diversité a l’EPFL est un très grand avantage et le durcissement des conditions d’admission + augmentation de la taxe empièteraient beaucoup trop sur les étudiants étrangers. Je comprends qu’il est impossible de restreindre l’accès aux étudiants suisses de par la nature fédérale de l’EPFL, mais je pense qu’il y a quand même beaucoup d’étudiants qui viennent à l’EPFL « juste pour essayer », sans se rendre compte des compétences nécessaires au préalable. Il serait judicieux de considérer que le nombre insensé d’étudiants en BA1 vient aussi de cet aspect et pas seulement des étudiants étrangers (qui sont eux déjà sélectionnés). Donc il faudrait à mon avis revoir les conditions qui restreignent l’accès aux étrangers car la diversité est quelque chose de très riche et nécessaire pour l’EPFL, il serait beau que chacun ait sa place. L’EPFL est une école très exigeante, il y a sans aucun doute beaucoup d’étudiants étrangers prêts pour cette exigence et c’est dommage de ne pas leur donner cette possibilité quand d’autres en bénéficient sans même le vouloir vraiment (juste parce que l’opportunité existe). ",
29/05/2024 10:41:13,Je n'ai pas la nationalité suisse mais j'ai une nationalité européenne // I don't have the Swiss nationality but I have a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Oui,1,3,1,,
29/05/2024 10:41:43,Je n'ai ni de nationalité suisse ni de nationalité européenne // I have neither the Swiss nor a European nationality,Je n'ai ni diplôme suisse ni diplôme européen // I have neither a Swiss diploma nor a European one,Oui,2,5,1,,
29/05/2024 10:41:48,Je n'ai ni de nationalité suisse ni de nationalité européenne // I have neither the Swiss nor a European nationality,Je n'ai pas de diplôme suisse mais j'ai un diplôme européen // I don't have a Swiss diploma but I have a European diploma,Je le fais déjà,2,1,1,,
